Date,Value,Value_pred,USD_1,USD_1_pred
9/21/2016,598.88,500.6674194,1326.1,1335.040283
9/22/2016,597.42,500.9194336,1339.1,1339.823975
9/23/2016,594.08,505.3180847,1338.65,1333.509155
9/24/2016,603.88,506.2230835,0,0
9/25/2016,601.74,516.8577271,0,0
9/26/2016,598.98,516.4734497,1340.5,1323.53125
9/27/2016,605.96,513.1576538,1327,1316.244263
9/28/2016,605.67,520.1239014,1322.5,1316.305176
9/29/2016,603.85,520.1417236,1318.1,1318.106812
9/30/2016,609.39,517.1485596,1322.5,1309.207642
10/1/2016,614.82,522.2041016,0,0
10/2/2016,612.98,527.492981,0,0
10/3/2016,611.85,525.0769043,1313.3,1291.6521
10/4/2016,609.62,523.3569946,1283.3,1271.940063
10/5/2016,607.18,521.237854,1269.4,1260.515747
10/6/2016,612.08,518.331604,1254.5,1259.527344
10/7/2016,617.21,522.5430298,1258.75,1262.773682
10/8/2016,614.74,527.6010742,0,0
10/9/2016,615.65,524.9129639,0,0
10/10/2016,617.54,525.3514404,1259.5,1265.777954
10/11/2016,614.77,527.5950317,1253.45,1267.316528
10/12/2016,635.01,524.744812,1256.5,1264.441406
10/13/2016,635.96,543.6912842,1261.05,1260.178833
10/14/2016,634.02,546.3135986,1251.75,1258.307007
10/15/2016,637.94,542.9889526,0,0
10/16/2016,641.42,547.5596313,0,0
10/17/2016,638.97,551.5358887,1254.8,1262.196777
10/18/2016,636.29,548.8111572,1258.2,1269.359009
10/19/2016,629.25,545.9865723,1269.05,1273.335938
10/20/2016,627.72,539.4212646,1271.65,1272.349121
10/21/2016,631.92,537.4042969,1266.05,1269.935791
10/22/2016,655.48,541.5272217,0,0
10/23/2016,653.25,564.1205444,0,0
10/24/2016,651.39,563.2914429,1265.55,1269.01062
10/25/2016,655.31,560.1255493,1269.4,1268.778564
10/26/2016,651.45,565.284729,1270.5,1270.618286
10/27/2016,682.22,562.0568848,1266.25,1273.022217
10/28/2016,687.68,590.6610107,1273,1279.17041
10/29/2016,685.91,598.6199951,0,0
10/30/2016,698,595.1721802,0,0
10/31/2016,702,607.8956909,1272,1290.620972
11/1/2016,697.01,613.364563,1288.45,1300.473511
11/2/2016,733.33,607.6942139,1303.75,1304.811401
11/3/2016,686.17,642.5141602,1301,1298.135254
11/4/2016,683.69,600.5866699,1302.8,1287.316162
11/5/2016,704.79,592.0238647,0,0
11/6/2016,712,617.0532837,0,0
11/7/2016,709.96,623.4223633,1283.05,1279.801147
11/8/2016,708.97,619.6137085,1282.35,1274.400391
11/9/2016,720.93,619.7635498,1281.4,1262.706543
11/10/2016,721.5,631.965332,1267.5,1243.301758
11/11/2016,715.45,633.135498,1236.45,1229.162842
11/12/2016,703.71,626.5420532,0,0
11/13/2016,702.28,615.5457153,0,0
11/14/2016,706.46,613.8605347,1213.6,1226.009766
11/15/2016,710.91,618.0534058,1226.95,1230.283447
11/16/2016,711.73,622.0099487,1229.2,1231.47876
11/17/2016,736.96,622.7383423,1226.75,1227.787476
11/18/2016,747.52,647.0682983,1211,1221.804199
11/19/2016,748.98,659.2914429,0,0
11/20/2016,729.06,659.901123,0,0
11/21/2016,738.53,641.6298828,1214.25,1210.613525
11/22/2016,736.97,650.0321655,1212.25,1198.622803
11/23/2016,741.63,650.3988647,1185.35,1191.481445
11/24/2016,737.45,652.9106445,1186.1,1190.30188
11/25/2016,735.64,649.6491699,1187.7,1192.429932
11/26/2016,733.67,647.4906006,0,0
11/27/2016,727.96,645.8474121,0,0
11/28/2016,727.31,640.1722412,1187,1192.609863
11/29/2016,732.71,639.1097412,1186.55,1186.018188
11/30/2016,742.69,644.5397949,1178.1,1178.180908
12/1/2016,742.05,654.2450562,1161.85,1172.094238
12/2/2016,772.43,653.9483643,1173.5,1170.745239
12/3/2016,764.33,682.7980347,0,0
12/4/2016,762.97,677.897583,0,0
12/5/2016,754.63,674.0674438,1162.2,1174.786987
12/6/2016,756.62,668.0991821,1172.5,1179.163818
12/7/2016,758.99,669.345459,1177.65,1178.59436
12/8/2016,769.72,671.7866211,1171.05,1172.160034
12/9/2016,770.02,681.7104492,1163.6,1164.553711
12/10/2016,769.08,682.6507568,0,0
12/11/2016,777,681.2719727,0,0
12/12/2016,777,689.3920898,1156.1,1160.980103
12/13/2016,777.99,690.1309204,1158.55,1155.36792
12/14/2016,774.89,690.4226685,1162.25,1146.700684
12/15/2016,776.75,687.9673462,1126.95,1140.304321
12/16/2016,775.88,689.5601196,1131.6,1136.800415
12/17/2016,788.7,689.0170288,0,0
12/18/2016,788.4,700.9785156,0,0
12/19/2016,788.67,701.7418213,1136.25,1136.301147
12/20/2016,793.09,701.1544189,1125.7,1137.759399
12/21/2016,824.21,706.1362915,1133.65,1207.022339
12/22/2016,834.97,736.4364624,1131.35,1265.38501
12/23/2016,901.31,748.5936279,1464.549402,1243.809937
12/24/2016,891.61,811.3208008,0,0
12/25/2016,892.6,807.8406372,0,0
12/26/2016,897.33,804.6509399,0,0
12/27/2016,930.37,813.3776245,0,0
12/28/2016,930.34,845.3422852,1134.6,1258.140747
12/29/2016,963.38,846.5325928,1145.9,1255.832886
12/30/2016,952.15,876.4534912,1464.549402,1220.828979
12/31/2016,958.12,869.8511353,0,0
1/1/2017,997.72,872.7942505,0,0
1/2/2017,1015.97,913.477356,0,0
1/3/2017,1013.42,933.1275024,1151,1183.018066
1/4/2017,1126.76,929.2657471,1164.25,1162.798706
1/5/2017,994.67,1039.279785,1176.7,1164.101318
1/6/2017,999.65,921.7712402,1175.85,1180.031494
1/7/2017,896.83,909.520813,0,0
1/8/2017,908.14,825.901123,0,0
1/9/2017,910.49,822.8657837,1178.5,1194.190918
1/10/2017,906.05,830.2949219,1189.5,1202.559326
1/11/2017,785.22,821.2442017,1178.55,1202.796021
1/12/2017,780.92,704.427063,1205.05,1200.060181
1/13/2017,826.29,693.2990112,1190.35,1202.126343
1/14/2017,817.91,744.2778931,0,0
1/15/2017,819.55,733.0690308,0,0
1/16/2017,830.5,730.0460205,1203,1208.638062
1/17/2017,903.84,745.2457886,1216.05,1210.676636
1/18/2017,906.6,816.4193115,1214.75,1207.252808
1/19/2017,895.798875,823.1412964,1196.05,1205.227295
1/20/2017,893.6210875,809.1570435,1200.55,1208.142456
1/21/2017,895.64,810.3553467,0,0
1/22/2017,918.603625,813.4182129,0,0
1/23/2017,922.0736125,834.2324829,1212.85,1208.780884
1/24/2017,919.97,838.6871948,1216.8,1203.607178
1/25/2017,893.045625,835.4824829,1195,1195.071533
1/26/2017,915.95625,810.3479004,1189.7,1189.772949
1/27/2017,915.05,830.8445435,1184.85,1194.532471
1/28/2017,920.31225,832.9481201,0,0
1/29/2017,915.933,834.8439941,0,0
1/30/2017,912.19,832.1106567,1192.8,1203.931641
1/31/2017,964.706075,828.3049316,1212.8,1214.328003
2/1/2017,979.703875,878.7976685,1203.65,1220.320068
2/2/2017,983.42,897.0062256,1221.95,1222.886963
2/3/2017,1013.027,897.987793,1215.2,1225.077637
2/4/2017,1030.999413,928.710083,0,0
2/5/2017,1034.07,949.2259521,0,0
2/6/2017,1024.01375,951.2770386,1226.75,1230.218384
2/7/2017,1050.11,942.2130127,1231,1235.432739
2/8/2017,1052.84,967.6461182,1242.1,1235.826294
2/9/2017,976.103,972.6608276,1236.8,1230.699463
2/10/2017,999.1035,896.6199951,1228.3,1226.401001
2/11/2017,997.59,914.4884644,0,0
2/12/2017,1000.604625,920.1049805,0,0
2/13/2017,999.877375,916.7789917,1222.25,1224.614502
2/14/2017,1001.2,916.9703979,1230.75,1228.851563
2/15/2017,1012.325988,919.0804443,1224.4,1236.804321
2/16/2017,1035.208125,929.8324585,1240.55,1242.077026
2/17/2017,1035.2,952.5999756,1241.95,1241.281494
2/18/2017,1056.637138,953.7106323,0,0
2/19/2017,1052.779286,973.5388794,0,0
2/20/2017,1050.87,972.7541504,1237.3,1237.728027
2/21/2017,1123.788429,969.3762207,1233.2,1238.021606
2/22/2017,1123.223188,1040.563477,1236.65,1243.93396
2/23/2017,1130.01,1045.199951,1247.9,1252.305908
2/24/2017,1174.86625,1046.522583,1253.65,1257.865845
2/25/2017,1150.605714,1094.271484,0,0
2/26/2017,1150.37,1074.245361,0,0
2/27/2017,1190.75195,1068.908813,1257.2,1254.689331
2/28/2017,1187.565286,1111.916748,1255.6,1245.91687
3/1/2017,1190.89,1110.608154,1240.4,1235.308716
3/2/2017,1259.410817,1110.074341,1238.1,1229.13562
3/3/2017,1285.14,1178.98938,1226.5,1225.466064
3/4/2017,1287,1208.439575,0,0
3/5/2017,1270.9333,1207.165039,0,0
3/6/2017,1275.197375,1194.174683,1230.95,1221.300415
3/7/2017,1279.5,1199.17395,1216.65,1216.407471
3/8/2017,1157.3933,1204.188354,1209.2,1211.510132
3/9/2017,1192.469143,1085.579712,1206.55,1208.448486
3/10/2017,1192.09,1110.756226,1202.65,1207.834473
3/11/2017,1179.159875,1121.167236,0,0
3/12/2017,1227.494625,1099.478027,0,0
3/13/2017,1227.68,1145.98645,1204.2,1207.320068
3/14/2017,1245.370786,1152.167358,1204.6,1213.010742
3/15/2017,1257.399625,1165.010986,1198.8,1223.321045
3/16/2017,1257,1180.54126,1229.35,1232.441162
3/17/2017,1091.171888,1180.740112,1229.6,1238.645386
3/18/2017,952.2323625,1020.945618,0,0
3/19/2017,967.69,876.8569946,0,0
3/20/2017,1049.084488,892.6981812,1232.4,1243.23645
3/21/2017,1118.630043,971.444458,1241.6,1245.905884
3/22/2017,1113,1033.557007,1249.05,1246.728394
3/23/2017,1038.789,1029.147949,1247.5,1249.168457
3/24/2017,941.9197143,959.2370605,1247.5,1252.980835
3/25/2017,927.93,865.9310303,0,0
3/26/2017,956.7863125,850.2601929,0,0
3/27/2017,1037.22925,878.5728149,1257.55,1254.575073
3/28/2017,1041.04,952.7190552,1257.25,1252.901611
3/29/2017,1040.5755,959.0921021,1251.1,1248.968872
3/30/2017,1037.90455,956.0646362,1248.8,1246.164185
3/31/2017,1034.74,958.0841675,1244.85,1248.663452
4/1/2017,1086.929571,955.5731812,0,0
4/2/2017,1099.169125,1004.892517,0,0
4/3/2017,1079.99,1020.285522,1247.25,1251.304321
4/4/2017,1141.600363,998.9518433,1257.65,1253.121948
4/5/2017,1133.079314,1058.754883,1245.8,1257.628052
4/6/2017,1133.53,1057.145752,1252.5,1258.873535
4/7/2017,1190.45425,1051.297119,1266.45,1256.871948
4/8/2017,1181.149838,1109.719971,0,0
4/9/2017,1184.03,1104.923096,0,0
4/10/2017,1207.744875,1102.443848,1250.05,1259.928101
4/11/2017,1226.617038,1129.325195,1252.9,1270.047729
4/12/2017,1219.09,1148.930664,1274.3,1279.525391
4/13/2017,1180.023713,1140.761597,1284.15,1283.221802
4/14/2017,1185.260057,1102.915039,0,0
4/15/2017,1170.36,1107.033936,0,0
4/16/2017,1186.927413,1095.024658,0,0
4/17/2017,1205.634875,1107.135132,0,0
4/18/2017,1176.97,1127.32605,1278.95,1282.521606
4/19/2017,1217.930088,1099.638672,1279.05,1280.511597
4/20/2017,1241.686325,1136.628418,1282.1,1275.994141
4/21/2017,1236.63,1165.661255,1281.85,1271.092529
4/22/2017,1261.311225,1158.266479,0,0
4/23/2017,1257.988113,1182.050049,0,0
4/24/2017,1240.84,1183.0177,1269.4,1266.596313
4/25/2017,1279.414688,1164.159912,1267.8,1264.265991
4/26/2017,1309.109875,1201.400635,1261.85,1265.266235
4/27/2017,1288.02,1233.889282,1262.8,1264.792236
4/28/2017,1331.294429,1211.746582,1266.45,1260.824951
4/29/2017,1334.979038,1252.040771,0,0
4/30/2017,1333,1262.151978,0,0
5/1/2017,1417.172813,1256.264404,0,0
5/2/2017,1452.076288,1338.882935,1255.45,1249.880737
5/3/2017,1447.55,1379.217773,1250.3,1237.763672
5/4/2017,1508.292125,1371.060425,1228.45,1230.847412
5/5/2017,1533.335071,1431.680298,1228.05,1228.009155
5/6/2017,1518.75,1462.986816,0,0
5/7/2017,1535.868429,1445.638306,0,0
5/8/2017,1640.619225,1462.526367,1229.8,1228.01416
5/9/2017,1651.1,1567.661865,1220.4,1229.000488
5/10/2017,1762.88625,1582.108398,1222.95,1231.426636
5/11/2017,1820.990563,1684.234741,1223.15,1234.541016
5/12/2017,1829,1753.238892,1231.25,1236.905151
5/13/2017,1771.920013,1758.614746,0,0
5/14/2017,1776.3165,1705.438354,0,0
5/15/2017,1780,1709.746704,1233.3,1243.574097
5/16/2017,1739.031975,1717.046021,1234.2,1252.03772
5/17/2017,1807.485063,1673.475342,1257.4,1256.623657
5/18/2017,1783.98,1736.30481,1255.9,1257.955078
5/19/2017,1961.520488,1721.557495,1252,1258.143677
5/20/2017,2052.909788,1884.588013,0,0
5/21/2017,2008.84,1989.448242,0,0
5/22/2017,2090.662313,1940.86792,1258.85,1256.404175
5/23/2017,2287.710288,2020.478638,1260.2,1255.203125
5/24/2017,2256.32,2226.437744,1252.55,1257.743408
5/25/2017,2387.206286,2199.117676,1256.95,1261.775269
5/26/2017,2211.976857,2314.005371,1265.05,1265.489868
5/27/2017,2279.82,2167.070557,0,0
5/28/2017,2192.9808,2211.862549,0,0
5/29/2017,2275.9307,2148.410889,0,0
5/30/2017,2290.02,2210.327881,1262.7,1267.057617
5/31/2017,2285.933914,2235.571045,1266.2,1269.415039
6/1/2017,2399.242671,2224.346191,1264.85,1273.86377
6/2/2017,2409.93,2336.180176,1274.95,1282.234009
6/3/2017,2525.765158,2356.252197,0,0
6/4/2017,2516.173143,2460.889404,0,0
6/5/2017,2529.53,2464.371826,1279.95,1289.705566
6/6/2017,2883.313697,2470.929688,1293.5,1287.642822
6/7/2017,2664.920863,2821.18335,1291,1277.661499
6/8/2017,2683.03,2629.217773,1273.1,1267.807007
6/9/2017,2827.4913,2609.664551,1266.55,1262.24585
6/10/2017,2845.372857,2786.269775,0,0
6/11/2017,2898.63,2800.738281,0,0
6/12/2017,2657.675063,2838.533203,1266.4,1265.588501
6/13/2017,2748.185086,2617.763916,1262,1267.663818
6/14/2017,2706,2690.048096,1275.5,1265.530273
6/15/2017,2442.48025,2671.645996,1254.55,1259.196289
6/16/2017,2464.959814,2394.359619,1255.4,1251.173584
6/17/2017,2477.94,2406.343506,0,0
6/18/2017,2507.389252,2439.184082,0,0
6/19/2017,2617.210263,2450.500732,1248.15,1245.568848
6/20/2017,2600,2557.745117,1242.2,1246.230103
6/21/2017,2671.04325,2550.304932,1242.5,1252.230957
6/22/2017,2727.288013,2612.550293,1250.8,1255.740967
6/23/2017,2713.48,2679.2229,1255.7,1255.436523
6/24/2017,2589.164888,2664.536377,0,0
6/25/2017,2512.366286,2542.189697,0,0
6/26/2017,2502.03,2465.449219,1245.25,1252.672119
6/27/2017,2517.903114,2457.965088,1249.55,1248.751587
6/28/2017,2585.349186,2469.630127,1248,1245.479492
6/29/2017,2558.3,2531.184326,1243.5,1240.650879
6/30/2017,2477.641375,2507.864502,1242.25,1234.240845
7/1/2017,2501.191343,2425.086182,0,0
7/2/2017,2421.26,2449.112305,0,0
7/3/2017,2561.225429,2377.566162,1229.25,1228.049438
7/4/2017,2599.729838,2501.436035,1223.75,1225.403931
7/5/2017,2598.89,2553.530273,1220.3,1224.05835
7/6/2017,2609.96775,2542.078857,1224.9,1221.746338
7/7/2017,2491.201214,2557.163574,1215.65,1218.605103
7/8/2017,2502.86,2447.088135,0,0
7/9/2017,2536.238938,2449.306152,0,0
7/10/2017,2366.170143,2490.484131,1211.9,1217.809082
7/11/2017,2327.09,2320.195313,1211.05,1219.574829
7/12/2017,2385.748571,2269.215332,1218.8,1224.710083
7/13/2017,2354.783417,2338.343262,1218.9,1231.422485
7/14/2017,2338.49,2304.780273,1230.3,1237.87207
7/15/2017,2058.9956,2279.125488,0,0
7/16/2017,1931.2143,2015.140381,0,0
7/17/2017,1910.96,1874.78064,1234.1,1242.142456
7/18/2017,2320.12225,1863.989258,1240.75,1242.59668
7/19/2017,2264.7657,2251.655518,1242.15,1243.065308
7/20/2017,2265.21,2215.256348,1238.7,1246.752075
7/21/2017,2682.195363,2185.999268,1248.55,1251.701904
7/22/2017,2807.609857,2618.770264,0,0
7/23/2017,2825.51,2765.738037,0,0
7/24/2017,2751.821029,2757.376709,1255.55,1253.414185
7/25/2017,2560.997917,2703.481445,1254.4,1255.078003
7/26/2017,2564.3,2523.3479,1248.1,1258.59436
7/27/2017,2647.625,2516.386475,1261.1,1263.277466
7/28/2017,2781.636583,2604.254639,1264.9,1267.864502
7/29/2017,2784.8,2726.647949,0,0
7/30/2017,2745.955417,2730.238281,0,0
7/31/2017,2866.431667,2690.23999,1267.55,1270.316406
8/1/2017,2862.9,2813.060547,1270.95,1270.036133
8/2/2017,2693.633983,2819.682129,1269.6,1265.613403
8/3/2017,2794.117717,2643.827393,1268.1,1260.363647
8/4/2017,2790,2738.852539,1257.7,1258.49646
8/5/2017,3218.115017,2753.397217,0,0
8/6/2017,3252.562533,3151.131592,0,0
8/7/2017,3210.2,3213.320557,1258,1262.726563
8/8/2017,3457.374333,3147.625,1261.8,1273.224121
8/9/2017,3357.326317,3407.193359,1271.05,1283.955444
8/10/2017,3340.28,3331.385742,1284.4,1288.293945
8/11/2017,3632.506667,3285.480469,1286.1,1282.873657
8/12/2017,3852.802914,3589.915039,0,0
8/13/2017,3868.52,3817.612549,0,0
8/14/2017,4282.992,3818.311523,1282.3,1274.628784
8/15/2017,4217.028329,4227.063477,1270.3,1273.32605
8/16/2017,4179.97,4196.630859,1272.75,1281.812622
8/17/2017,4328.725717,4126.92334,1285.15,1292.309448
8/18/2017,4130.440067,4297.404297,1295.8,1295.308594
8/19/2017,4104.71,4112.029297,0,0
8/20/2017,4157.958033,4058.87207,0,0
8/21/2017,4043.722,4132.682617,1292.9,1291.914307
8/22/2017,3986.28,4015.128662,1284.2,1287.788696
8/23/2017,4174.95,3944.615967,1286.65,1285.251465
8/24/2017,4340.316717,4140.135742,1289,1295.130005
8/25/2017,4331.77,4309.382813,1285.3,1307.55957
8/26/2017,4360.513317,4291.03418,0,0
8/27/2017,4354.308333,4320.364746,0,0
8/28/2017,4339.05,4328.703125,0,0
8/29/2017,4607.98545,4310.165527,1318.65,1315.218994
8/30/2017,4594.98785,4573.614258,1308.5,1318.710693
8/31/2017,4582.52,4574.334473,1311.75,1323.38269
9/1/2017,4911.740017,4541.131836,1320.4,1329.259766
9/2/2017,4580.38748,4880.15625,0,0
9/3/2017,4585.57,4571.412598,0,0
9/4/2017,4344.098317,4534.711914,1333.1,1334.653198
9/5/2017,4488.72014,4341.550293,1335.55,1339.558472
9/6/2017,4385.02,4454.802734,1337.85,1343.512451
9/7/2017,4654.6585,4370.187988,1343.5,1341.508789
9/8/2017,4310.750183,4609.740234,1346.25,1334.293823
9/9/2017,4312.26,4298.97998,0,0
9/10/2017,4329.955,4263.720215,0,0
9/11/2017,4248.090017,4319.34375,1334.2,1328.18689
9/12/2017,4198.59,4223.359375,1326.5,1325.340088
9/13/2017,3961.271267,4164.891602,1327.55,1325.258667
9/14/2017,3319.63,3941.965576,1324.55,1322.817261
9/15/2017,3216.43,3303.893555,1322.85,1318.281128
9/16/2017,3763.62604,3183.452637,0,0
9/17/2017,3746.060783,3743.39209,0,0
9/18/2017,3678.53,3722.758301,1312.1,1314.849731
9/19/2017,3943.413333,3610.509521,1309.6,1307.504272
9/20/2017,3977.561667,3906.454834,1311.3,1300.939941
9/21/2017,3894.48,3961.958252,1292.1,1297.331909
